,Dominant_Topic,Perc_Contribution,Topic_Keywords,0
185,2.0,0.1577,"man, woman, time, be, get, help, year, good, need, friend","[u'thank', u'important', u'keep', u'tell', u'story', u'age']"
186,2.0,0.159,"man, woman, time, be, get, help, year, good, need, friend","[u'nyc', u'speak', u'corner', u'broadway']"
187,2.0,0.1605,"man, woman, time, be, get, help, year, good, need, friend","[u'nyc', u'age', u'iowa', u'go', u'prop', u'room', u'alone', u'director', u'community', u'theater']"
188,2.0,0.1613,"man, woman, time, be, get, help, year, good, need, friend","[u'jt', u'street', u'harvard', u'club', u'be', u'guild', u'protect', u'member', u'would', u'work']"
189,2.0,0.1596,"man, woman, time, be, get, help, year, good, need, friend","[u'nyc', u'sexual', u'predator', u'get', u'alone', u'room', u'harvard', u'revoke', u'membershi']"
190,2.0,0.163,"man, woman, time, be, get, help, year, good, need, friend","[u'new_york', u'city', u'sexual', u'predator', u'headquarters']"
191,2.0,0.1576,"man, woman, time, be, get, help, year, good, need, friend","[u'molestation', u'catcall', u'stalk', u'eve', u'tease', u'sexist', u'remark', u'many', u'lose', u'count']"
192,2.0,0.1631,"man, woman, time, be, get, help, year, good, need, friend","[u'everyday', u'time']"
193,2.0,0.1602,"man, woman, time, be, get, help, year, good, need, friend","[u'insightful', u'piece', u'commodifi', u'sexuality', u'time', u'middle', u'age', u'useless', u'tell', u'year', u'chronic', u'harassment', u'feel', u'use']"
194,2.0,0.1696,"man, woman, time, be, get, help, year, good, need, friend","[u'read', u'good', u'thing', u'do', u'day', u'grt', u'list']"
195,2.0,0.1577,"man, woman, time, be, get, help, year, good, need, friend","[u'late', u'piece', u'find', u'voice', u'discover', u'power']"
196,2.0,0.1589,"man, woman, time, be, get, help, year, good, need, friend","[u'industry', u'infect', u'disease', u'better', u'better']"
197,2.0,0.1619,"man, woman, time, be, get, help, year, good, need, friend","[u'dear', u'love', u'grateful', u'work', u'amplification', u'create', u'burke']"
198,2.0,0.1627,"man, woman, time, be, get, help, year, good, need, friend","[u'support', u'believe', u'fault', u'never', u'ask', u'brave', u'love', u'alone']"
199,2.0,0.158,"man, woman, time, be, get, help, year, good, need, friend","[u'raw', u'power', u'brilliant', u'must', u'read']"
200,2.0,0.1584,"man, woman, time, be, get, help, year, good, need, friend","[u'lawmaker', u'sex', u'politic', u'culture', u'big', u'general', u'assembly', u'woman']"
201,2.0,0.1579,"man, woman, time, be, get, help, year, good, need, friend","[u'sexual', u'assault', u'act', u'violence', u'power', u'look', u'dress', u'yr_old', u'woman', u'wheelchair', u'rap']"
202,2.0,0.1655,"man, woman, time, be, get, help, year, good, need, friend","[u'pass', u'st', u'good', u'samaritan', u'law', u'people', u'watch', u'nothing', u'woman', u'violently', u'rap', u'pool', u'table', u'new', u'bedford']"
203,2.0,0.1627,"man, woman, time, be, get, help, year, good, need, friend","[u'lawmaker', u'share', u'revelation', u'sexual', u'assault', u'harassment', u'world', u'woman', u'live', u'face', u'fight']"
204,2.0,0.1631,"man, woman, time, be, get, help, year, good, need, friend","[u'daughter', u'start', u'year', u'old', u'find', u'adult', u'rap']"
205,2.0,0.1606,"man, woman, time, be, get, help, year, good, need, friend","[u'ashamed', u'attack', u'criminal', u'act', u'stand', u'together', u'speak', u'together', u'win']"
206,2.0,0.1583,"man, woman, time, be, get, help, year, good, need, friend","[u'state', u'senator', u'damn', u'political', u'hack', u'lobbyist', u'would', u'corner', u'grab', u'breast', u'matter']"
207,2.0,0.1589,"man, woman, time, be, get, help, year, good, need, friend","[u'resistance', u'twitter', u'minus', u'nazis', u'bichon', u'gallow', u'humor', u'investigative', u'journalist', u'pic', u'obama', u'glare', u'putin', u'macallan', u'ok', u'pretend', u'stepson', u'pro', u'trump', u'faith', u'muell', u'dream', u'team']"
208,2.0,0.162,"man, woman, time, be, get, help, year, good, need, friend","[u'read', u'whole', u'essay', u'reject', u'state', u'thesis']"
209,2.0,0.1706,"man, woman, time, be, get, help, year, good, need, friend","[u'much', u'good', u'last', u'apology', u'thank', u'visit', u'continue', u'educate']"
210,2.0,0.1574,"man, woman, time, be, get, help, year, good, need, friend","[u'actually', u'really', u'appreciate', u'could', u'relate', u'experience', u'sexually_harass']"
211,2.0,0.158,"man, woman, time, be, get, help, year, good, need, friend","[u'everyone', u'else', u'incident', u'ready', u'speak']"
212,2.0,0.1594,"man, woman, time, be, get, help, year, good, need, friend","[u'everyone', u'happen', u'shameful', u'person', u'shameful', u'be', u'bright', u'light']"
213,2.0,0.1678,"man, woman, time, be, get, help, year, good, need, friend","[u'mention', u'countless', u'time', u'get', u'inappropriately', u'touch', u'street', u'train']"
214,2.0,0.1597,"man, woman, time, be, get, help, year, good, need, friend","[u'mockingly', u'snake', u'hand', u'later', u'day', u'sit', u'watch', u'friend', u'pool']"
215,2.0,0.1598,"man, woman, time, be, get, help, year, good, need, friend","[u'family', u'friend', u'type', u'person', u'friend', u'go', u'swim', u'period', u'sit', u'couch', u'alone', u's']"
216,2.0,0.1591,"man, woman, time, be, get, help, year, good, need, friend","[u'married', u'man', u'look', u'hand', u'trail', u'clothe', u'child', u'body', u'laugh', u'discomfort']"
217,2.0,0.1618,"man, woman, time, be, get, help, year, good, need, friend","[u'many', u'many', u'man', u'bear', u'brunt', u'trashy', u'man']"
218,2.0,0.1667,"man, woman, time, be, get, help, year, good, need, friend","[u'want', u'fight', u'fight', u'brother', u'give', u'trash', u'name']"
219,2.0,0.1579,"man, woman, time, be, get, help, year, good, need, friend","[u'walk', u'street', u'bangkok', u'boyfriend', u'guy', u'motorbike', u'drive', u'grab', u'breast']"
220,2.0,0.159,"man, woman, time, be, get, help, year, good, need, friend","[u'get', u'haircut', u'bombay', u'male', u'hairdresser', u'give', u'neck', u'massage', u'end', u'hand', u'breast', u'utter', u'shock']"
221,2.0,0.161,"man, woman, time, be, get, help, year, good, need, friend","[u'strategy', u'work', u'well', u'tape', u'ever', u'bother', u'drop', u'program', u'end', u'year']"
222,2.0,0.1596,"man, woman, time, be, get, help, year, good, need, friend","[u'think', u'reporting', u'police', u'choose', u'instead', u'tell', u'female', u'grad', u'student', u'department', u'behavior']"
223,2.0,0.1643,"man, woman, time, be, get, help, year, good, need, friend","[u'take', u'tape', u'machine', u'double', u'bag', u'stuff', u'box', u'back', u'closet', u'want', u'save', u'evidence', u'need']"
224,2.0,0.1596,"man, woman, time, be, get, help, year, good, need, friend","[u'grad', u'student', u'department', u'piss', u'would', u'date', u'leave', u'obscene', u'sickening', u'message', u'voicemail']"
225,2.0,0.1604,"man, woman, time, be, get, help, year, good, need, friend","[u'seethe', u'rage', u'yrs', u'small', u'tall', u'strong', u'athlete', u'froze', u'shock', u'could', u'pounded']"
226,2.0,0.1614,"man, woman, time, be, get, help, year, good, need, friend","[u'efterdyningarna', u'av', u'val', u'anda', u'myten', u'den', u'fula', u'gubben', u'gang', u'alla', u'avlivad', u'hoppas', u'det']"
227,2.0,0.1597,"man, woman, time, be, get, help, year, good, need, friend","[u'year', u'old', u'stepfather', u'draw', u'leg', u'spread', u'rub', u'still', u'smell', u'booze', u'always', u'think', u'fault']"
228,2.0,0.1617,"man, woman, time, be, get, help, year, good, need, friend","[u'think', u'bring', u'harvey_weinstein', u'because', u'get', u'trump', u'trump', u'do', u'worse']"
229,2.0,0.1579,"man, woman, time, be, get, help, year, good, need, friend","[u'know', u'mean', u'right', u'mean', u'victim', u'assault', u'donald_trump']"
230,2.0,0.1591,"man, woman, time, be, get, help, year, good, need, friend","[u'go', u'away']"
231,2.0,0.1597,"man, woman, time, be, get, help, year, good, need, friend","[u'woman', u'know', u'donald_trump', u'harvey_weinstein']"
232,2.0,0.1581,"man, woman, time, be, get, help, year, good, need, friend","[u'thank', u'joe', u'biden', u'silence', u'complicity']"
233,2.0,0.1583,"man, woman, time, be, get, help, year, good, need, friend","[u'russian', u'medium', u'refuse', u'believe', u'tatiana', u'gutsu', u'say', u'rap']"
234,2.0,0.1597,"man, woman, time, be, get, help, year, good, need, friend","[u'corey_feldman', u'identify', u'man', u'accuse', u'molest']"
235,2.0,0.158,"man, woman, time, be, get, help, year, good, need, friend","[u'comedian', u'call', u'allege', u'rapist', u'sue']"
236,2.0,0.1686,"man, woman, time, be, get, help, year, good, need, friend",[u'man']
237,2.0,0.1697,"man, woman, time, be, get, help, year, good, need, friend","[u'friend', u'good', u'friend', u'love', u'trust', u'drive', u'home', u'know', u'year', u'rap', u'never', u'report']"
238,2.0,0.1597,"man, woman, time, be, get, help, year, good, need, friend","[u'feature', u'bisexual', u'woman', u'lesbian', u'pan', u'tran', u'part']"
239,2.0,0.1578,"man, woman, time, be, get, help, year, good, need, friend","[u'incredible', u'brilliant', u'campaign', u'thank', u'important', u'advocacy']"
240,2.0,0.1579,"man, woman, time, be, get, help, year, good, need, friend","[u'pass', u'script', u'writing', u'gig', u'wldhv', u'adv', u'career', u'yr_old', u'boss', u'date', u'yr_old', u'value']"
241,2.0,0.1587,"man, woman, time, be, get, help, year, good, need, friend","[u'begin', u'anyway', u'know', u'ton', u'woman', u'brigade', u'far', u'worse', u'speak', u'sexual', u'assault']"
242,2.0,0.1598,"man, woman, time, be, get, help, year, good, need, friend","[u'speak', u'sexual', u'assault', u'ban', u'site', u'stop', u'ban', u'woman', u'speak', u'ban', u'man', u'brigade']"
243,2.0,0.1605,"man, woman, time, be, get, help, year, good, need, friend","[u'repress', u'internalize', u'shame', u'sexually', u'assault', u'hope', u'else', u'experience', u'ever', u'be', u'contribute', u'voice']"
244,2.0,0.1605,"man, woman, time, be, get, help, year, good, need, friend","[u'repress', u'internalize', u'shame', u'sexually', u'assault', u'hope', u'else', u'experience', u'ever', u'be', u'contribute', u'voice']"
245,2.0,0.1595,"man, woman, time, be, get, help, year, good, need, friend","[u'late', u'globalpresspass', u'daily']"
246,2.0,0.1595,"man, woman, time, be, get, help, year, good, need, friend","[u'late', u'globalpresspass', u'daily']"
247,2.0,0.1705,"man, woman, time, be, get, help, year, good, need, friend","[u'female', u'accuser', u'feel', u'forget', u'lawsuit', u'may', u'change', u'new_york', u'time']"
248,2.0,0.1605,"man, woman, time, be, get, help, year, good, need, friend","[u'start', u'age', u'wish', u'end', u'age', u'anyone', u'need', u'comfort', u'let', u'never', u'quiet']"
249,2.0,0.1572,"man, woman, time, be, get, help, year, good, need, friend","[u'elect', u'admit', u'sexual', u'predator', u'pain', u'everyday', u'accuser', u'wonder']"
250,2.0,0.1599,"man, woman, time, be, get, help, year, good, need, friend",[u'ditto']
251,2.0,0.1593,"man, woman, time, be, get, help, year, good, need, friend","[u'late', u'andrey', u'nosatii', u'daily', u'thank']"
252,2.0,0.1595,"man, woman, time, be, get, help, year, good, need, friend","[u'late', u'andrey', u'nosatii', u'daily']"
253,2.0,0.1703,"man, woman, time, be, get, help, year, good, need, friend","[u'would', u'think', u'hashtag', u'would', u'great', u'thing', u'alyssa_milano', u'ever', u'do']"
254,2.0,0.1717,"man, woman, time, be, get, help, year, good, need, friend","[u'year', u'old']"
255,2.0,0.1591,"man, woman, time, be, get, help, year, good, need, friend","[u'temporary', u'trend', u'hashtag', u'movement', u'beginning']"
256,2.0,0.16,"man, woman, time, be, get, help, year, good, need, friend","[u'ne', u'take', u'power', u'back', u'end', u'enough', u'enough']"
257,2.0,0.1591,"man, woman, time, be, get, help, year, good, need, friend","[u'silent', u'enough', u'enough']"
258,2.0,0.1629,"man, woman, time, be, get, help, year, good, need, friend","[u'heinous', u'time', u'band', u'brother', u'sister', u'suppose', u'treason']"
259,2.0,0.1586,"man, woman, time, be, get, help, year, good, need, friend","[u'many', u'hashtag', u'campaign']"
260,2.0,0.1623,"man, woman, time, be, get, help, year, good, need, friend","[u'thank', u'sharing', u'know', u'take']"
261,2.0,0.1582,"man, woman, time, be, get, help, year, good, need, friend","[u'survivor', u'year', u'sexual', u'abuse', u'childhood', u'even', u'nearly', u'decade', u'therapy', u'still', u'affect', u'daily']"
262,2.0,0.1583,"man, woman, time, be, get, help, year, good, need, friend","[u'alyssa_milano', u'react', u'viral', u'movement']"
263,2.0,0.1589,"man, woman, time, be, get, help, year, good, need, friend","[u'see', u'something', u'say', u'something']"
264,2.0,0.1592,"man, woman, time, be, get, help, year, good, need, friend","[u'late', u'daily', u'warde', u'thank']"
265,2.0,0.1717,"man, woman, time, be, get, help, year, good, need, friend","[u'finally', u'response']"
266,2.0,0.1637,"man, woman, time, be, get, help, year, good, need, friend","[u'post', u'shock']"
267,2.0,0.1642,"man, woman, time, be, get, help, year, good, need, friend","[u'mother', u'grandmother', u'generation']"
268,2.0,0.1573,"man, woman, time, be, get, help, year, good, need, friend","[u'well', u'say', u'typing', u'word', u'enough', u'trigger', u'survivor', u'vary', u'level', u'assault', u'harassment']"
269,2.0,0.1579,"man, woman, time, be, get, help, year, good, need, friend","[u'time', u'tell', u'owner', u'go', u'lady', u'rest', u'room', u'come', u'behind', u'corner', u'try', u'kiss']"
270,2.0,0.1611,"man, woman, time, be, get, help, year, good, need, friend","[u'several', u'story', u'tell', u'job', u'life', u'hide', u'lady', u'bathroom', u'building', u'terrify']"
271,2.0,0.1574,"man, woman, time, be, get, help, year, good, need, friend","[u'exactly', u'sexually_harass', u'life', u'several', u'job', u'sake', u'job', u'deal']"
272,2.0,0.1654,"man, woman, time, be, get, help, year, good, need, friend","[u'andrea', u'mitchell']"
273,2.0,0.1579,"man, woman, time, be, get, help, year, good, need, friend","[u'alyssa_milano', u'kick', u'crusade', u'victim', u'sexual', u'harassment']"
274,2.0,0.1582,"man, woman, time, be, get, help, year, good, need, friend","[u'elizabeth_perkin', u'holds_sign', u'reading', u'james_wood']"
275,2.0,0.1566,"man, woman, time, be, get, help, year, good, need, friend","[u'sick', u'tired', u'people', u'especially', u'guy', u'put', u'joke', u'status', u'campaign', u'sexual', u'abuse', u'joke', u'stop']"
276,2.0,0.1646,"man, woman, time, be, get, help, year, good, need, friend","[u'go', u'fuck', u'think', u'treat', u'comical', u'way', u'stop', u'treat', u'stuff', u'matter', u'joke']"
277,2.0,0.1636,"man, woman, time, be, get, help, year, good, need, friend","[u'decent', u'people', u'response']"
278,2.0,0.1604,"man, woman, time, be, get, help, year, good, need, friend","[u'francine', u'hardaway', u'scoble']"
279,2.0,0.1599,"man, woman, time, be, get, help, year, good, need, friend","[u'man', u'stay_silent', u'that', u's', u'raise']"
280,2.0,0.1609,"man, woman, time, be, get, help, year, good, need, friend","[u'be', u'wait', u'merge', u'form']"
281,2.0,0.1601,"man, woman, time, be, get, help, year, good, need, friend","[u'tag', u'ugly', u'duckl', u'third', u'wheel', u'get', u'freebie', u'ticket', u'premiere', u'event']"
282,2.0,0.1614,"man, woman, time, be, get, help, year, good, need, friend","[u'take', u'world', u'culturally', u'socially', u'economically', u'powerful', u'woman', u'speak', u'little', u'legitimacy', u'believability', u'personal', u'experience', u'rub']"
283,2.0,0.1574,"man, woman, time, be, get, help, year, good, need, friend","[u'sadly', u's', u'happen', u'rap', u'child', u'sick', u'bastard']"
284,2.0,0.1596,"man, woman, time, be, get, help, year, good, need, friend",[u'believe']
