,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
160,160,15.0,0.4036000072956085,"world, go, truth, wait, allow, courage, date, finally, rape, viral","['would', 'say', 'time', 'thank', 'brave', 'woman', 'world', 'alone']"
161,161,8.0,0.4722999930381775,"pic, far, end, could, step, find, yet, good, like, accuse","['wish', 'could', 'say', 'nt', 'victim', 'victim', 'ask', 'spread', 'wide', 'far', 'woman', 'tired', 'survivin']"
162,162,15.0,0.20579999685287476,"world, go, truth, wait, allow, courage, date, finally, rape, viral","['bravo', 'gretchen', 'standing', 'ps', 'anoka', 'tornado']"
163,163,18.0,0.5763999819755554,"share, story, also, harassment, sex, s, want, sadly, attention, senator","['senator', 'share', 'sex', 'harassment', 'story']"
164,164,3.0,0.4196999967098236,"woman, hashtag, speak, know, movement, many, experience, talk, story, name",['woman']
165,165,6.0,0.32249999046325684,"trend, action, violence, sexual, proud, survivor, male, accuser, liar, question","['dear', 'want', 'really', 'change', 'rule', 'keep', 'trend']"
166,166,0.0,0.26660001277923584,"year, old, first, job, really, later, never, boss, walk, time","['mine', 'period']"
167,167,16.0,0.3345000147819519,"sure, news, women, light, attempt, force, interview, allegation, official, shin","['would', 'sure', 'slight', 'problem', 'presume', 'happen', 'think', 'many', 'say']"
168,168,10.0,0.2678999900817871,"something, word, hurt, issue, teacher, common, do, drunk, close, nice","['story', 'drunk', 'friend', 'place', 'category', 'think', 'say', 'reverse', 'situation', 'prove', 'way']"
169,169,17.0,0.6366999745368958,"harass, say, sexually, almost, seem, ask, guy, woman, place, think","['also', 'get', 'point', 'seem', 'really', 'believe', 'exaggerating', 'time', 'happen']"
170,170,30.0,0.33640000224113464,"strong, today, send, instead, personal, flood, lead, sometimes, story, affect","['many', 'strong', 'woman', 'proud', 'see', 'empowerment']"
171,171,9.0,0.29789999127388,"years_ago, raise, silent, stay, weinstein, create, nothing, remember, guilty, beautiful","['unwanted', 'contact', 'shout', 'follow', 'tell', 'seem', 'mean', 'nothing', 'respect']"
172,172,7.0,0.3910999894142151,"thank, man, respond, side, trauma, brave, realize, wake, easy, hit",['thank']
173,173,29.0,0.3912000060081482,"boy, young, sad, happen, age, abuser, learn, anything, man, grope","['call', 'predator', 'call', 'violence', 'call', 'manipulation', 'grooming', 'exploitation', 'coercion', 'intimidation', 'call']"
174,174,29.0,0.5170000195503235,"boy, young, sad, happen, age, abuser, learn, anything, man, grope","['need', 'change', 'law']"
175,175,34.0,0.21690000593662262,"response, silence, voice, expose, choose, night, kind, break, scandal, drop","['funny', 'tooooooo', 'true']"
176,176,15.0,0.40639999508857727,"world, go, truth, wait, allow, courage, date, finally, rape, viral","['process', 'people', 'report', 'sexual', 'abuse', 'member', 'educate', 'member', 'sexually', 'abuse']"
177,177,27.0,0.6480000019073486,"sorry, be, bring, sister, tour, female, ass, hug, person, truly","['director', 'guild', 'go', 'help', 'stop', 'systemic', 'film', 'biz', 'sexual', 'abus']"
178,178,0.0,0.2685000002384186,"year, old, first, job, really, later, never, boss, walk, time","['well', 'police', 'hearing', 'lot', 'report', 'day']"
179,179,25.0,0.1695999950170517,"other, exactly, mom, trump, trust, empower, police, black, grow, someone","['free', 'press', 'great', 'justice']"
180,180,33.0,0.5406000018119812,"campaign, many, time, week, come_forward, alyssa_milano, teach, black_woman, woman, white","['msa', 'mass', 'sexual', 'abuser']"
181,181,15.0,0.19140000641345978,"world, go, truth, wait, allow, courage, date, finally, rape, viral","['tired', 'performing', 'trauma', 'cartoonist']"
182,182,3.0,0.4641999900341034,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['safe', 'rape', 'taunt', 'sexual', 'abuse']"
183,183,29.0,0.5813999772071838,"boy, young, sad, happen, age, abuser, learn, anything, man, grope","['keep', 'tell', 'outloud', 'happen', 'thank', 'speak']"
184,184,33.0,0.5120999813079834,"campaign, many, time, week, come_forward, alyssa_milano, teach, black_woman, woman, white","['mass', 'sexual', 'abuser', 'msa', 'msa']"
185,185,29.0,0.3955000042915344,"boy, young, sad, happen, age, abuser, learn, anything, man, grope","['thank', 'important', 'keep', 'tell', 'story', 'age']"
186,186,29.0,0.26910001039505005,"boy, young, sad, happen, age, abuser, learn, anything, man, grope","['nyc', 'speak', 'corner', 'broadway']"
187,187,33.0,0.4357999861240387,"campaign, many, time, week, come_forward, alyssa_milano, teach, black_woman, woman, white","['nyc', 'age', 'iowa', 'go', 'prop', 'room', 'alone', 'director', 'community', 'theater']"
188,188,20.0,0.5062999725341797,"actually, agree, love, inspire, country, rise, twice, asshole, entire, club","['jt', 'street', 'harvard', 'club', 'be', 'guild', 'protect', 'member', 'would', 'work']"
189,189,16.0,0.3955000042915344,"sure, news, women, light, attempt, force, interview, allegation, official, shin","['nyc', 'sexual', 'predator', 'get', 'alone', 'room', 'harvard', 'revoke', 'membershi']"
190,190,18.0,0.2973000109195709,"share, story, also, harassment, sex, s, want, sadly, attention, senator","['new', 'york', 'city', 'sexual', 'predator', 'headquarters']"
191,191,25.0,0.3869999945163727,"other, exactly, mom, trump, trust, empower, police, black, grow, someone","['molestation', 'catcall', 'stalk', 'eve', 'tease', 'sexist', 'remark', 'many', 'lose', 'count']"
192,192,23.0,0.4609000086784363,"daughter, social_media, unfortunately, amazing, ashamed, molest, wife, everyday, gender, feed","['everyday', 'time']"
193,193,21.0,0.24169999361038208,"hard, part, life, school, matter, forget, wear, tag, middle, everything","['insightful', 'piece', 'commodifi', 'sexuality', 'time', 'middle', 'age', 'useless', 'tell', 'year', 'chronic', 'harassment', 'feel', 'use']"
194,194,10.0,0.3474999964237213,"something, word, hurt, issue, teacher, common, do, drunk, close, nice","['read', 'good', 'thing', 'do', 'day', 'grt', 'list']"
195,195,23.0,0.20559999346733093,"daughter, social_media, unfortunately, amazing, ashamed, molest, wife, everyday, gender, feed","['late', 'piece', 'find', 'voice', 'discover', 'power']"
196,196,15.0,0.3693999946117401,"world, go, truth, wait, allow, courage, date, finally, rape, viral","['industry', 'infect', 'disease', 'better', 'better']"
197,197,20.0,0.22450000047683716,"actually, agree, love, inspire, country, rise, twice, asshole, entire, club","['dear', 'love', 'grateful', 'work', 'amplification', 'create', 'burke']"
198,198,4.0,0.6378999948501587,"alone, believe, support, turn, respect, fault, ppl, party, survivor, shit","['support', 'believe', 'fault', 'never', 'ask', 'brave', 'love', 'alone']"
199,199,31.0,0.34139999747276306,"stand, enough, power, anyone, industry, home, whole, back, heal, lucky","['raw', 'power', 'absolutely', 'brilliant', 'must', 'read']"
200,200,29.0,0.3537999987602234,"boy, young, sad, happen, age, abuser, learn, anything, man, grope","['lawmaker', 'sex', 'politic', 'culture', 'big', 'general', 'assembly', 'woman']"
201,201,32.0,0.2775999903678894,"maybe, wrong, justice, already, message, system, head, dress, senate, pervasive","['sexual', 'assault', 'act', 'violence', 'power', 'look', 'dress', 'yr_old', 'woman', 'wheelchair', 'rap']"
202,202,18.0,0.322299987077713,"share, story, also, harassment, sex, s, want, sadly, attention, senator","['pass', 'st', 'good', 'samaritan', 'law', 'people', 'watch', 'nothing', 'woman', 'violently', 'rap', 'pool', 'table', 'new', 'bedford']"
203,203,21.0,0.2978000044822693,"hard, part, life, school, matter, forget, wear, tag, middle, everything","['lawmaker', 'share', 'revelation', 'sexual', 'assault', 'harassment', 'world', 'woman', 'live', 'face', 'fight']"
204,204,23.0,0.4205999970436096,"daughter, social_media, unfortunately, amazing, ashamed, molest, wife, everyday, gender, feed","['daughter', 'start', 'year', 'old', 'find', 'adult', 'rap']"
205,205,12.0,0.1818999946117401,"care, harvey_weinstein, conversation, begin, together, else, join, behavior, little, suffer","['ashamed', 'attack', 'criminal', 'act', 'stand', 'together', 'speak', 'together', 'win']"
206,206,23.0,0.33820000290870667,"daughter, social_media, unfortunately, amazing, ashamed, molest, wife, everyday, gender, feed","['state', 'senator', 'damn', 'political', 'hack', 'lobbyist', 'would', 'corner', 'grab', 'breast', 'matter']"
207,207,21.0,0.32260000705718994,"hard, part, life, school, matter, forget, wear, tag, middle, everything","['resistance', 'twitter', 'minus', 'nazis', 'bichon', 'gallow', 'humor', 'investigative', 'journalist', 'pic', 'obama', 'glare', 'putin', 'macallan', 'ok', 'pretend', 'stepson', 'pro', 'trump', 'faith', 'muell', 'dream', 'team']"
208,208,20.0,0.22859999537467957,"actually, agree, love, inspire, country, rise, twice, asshole, entire, club","['read', 'whole', 'essay', 'reject', 'state', 'thesis']"
209,209,1.0,0.33250001072883606,"well, day, ago, lose, pain, who, idea, say, suppose, have","['much', 'good', 'last', 'apology', 'thank', 'visit', 'continue', 'educate']"
210,210,0.0,0.16110000014305115,"year, old, first, job, really, later, never, boss, walk, time","['actually', 'really', 'appreciate', 'could', 'relate', 'experience', 'sexually_harass']"
211,211,3.0,0.32989999651908875,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['everyone', 'else', 'incident', 'ready', 'speak']"
212,212,34.0,0.37290000915527344,"response, silence, voice, expose, choose, night, kind, break, scandal, drop","['everyone', 'happen', 'shameful', 'person', 'shameful', 'be', 'bright', 'light']"
213,213,0.0,0.23739999532699585,"year, old, first, job, really, later, never, boss, walk, time","['mention', 'countless', 'time', 'get', 'inappropriately', 'touch', 'street', 'train']"
214,214,8.0,0.3043999969959259,"pic, far, end, could, step, find, yet, good, like, accuse","['mockingly', 'snake', 'hand', 'later', 'day', 'sit', 'watch', 'friend', 'pool']"
215,215,19.0,0.32359999418258667,"one, father, leave, college, quiet, run, new, scar, meet, ill","['family', 'friend', 'type', 'person', 'friend', 'go', 'swim', 'period', 'sit', 'couch', 'alone', 's']"
216,216,19.0,0.42570000886917114,"one, father, leave, college, quiet, run, new, scar, meet, ill","['married', 'man', 'look', 'hand', 'trail', 'clothe', 'child', 'body', 'laugh', 'discomfort']"
217,217,3.0,0.27059999108314514,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['many', 'many', 'man', 'bear', 'brunt', 'trashy', 'man']"
218,218,15.0,0.29269999265670776,"world, go, truth, wait, allow, courage, date, finally, rape, viral","['want', 'fight', 'fight', 'brother', 'give', 'trash', 'name']"
219,219,0.0,0.23340000212192535,"year, old, first, job, really, later, never, boss, walk, time","['walk', 'street', 'bangkok', 'boyfriend', 'guy', 'motorbike', 'drive', 'grab', 'breast']"
220,220,0.0,0.4717000126838684,"year, old, first, job, really, later, never, boss, walk, time","['get', 'haircut', 'bombay', 'male', 'hairdresser', 'give', 'neck', 'massage', 'end', 'hand', 'breast', 'utter', 'shock']"
221,221,17.0,0.3070000112056732,"harass, say, sexually, almost, seem, ask, guy, woman, place, think","['strategy', 'work', 'well', 'tape', 'ever', 'bother', 'drop', 'program', 'end', 'year']"
222,222,19.0,0.5024999976158142,"one, father, leave, college, quiet, run, new, scar, meet, ill","['think', 'reporting', 'police', 'choose', 'instead', 'tell', 'female', 'grad', 'student', 'department', 'behavior']"
223,223,30.0,0.3479999899864197,"strong, today, send, instead, personal, flood, lead, sometimes, story, affect","['take', 'tape', 'machine', 'double', 'bag', 'stuff', 'box', 'back', 'closet', 'want', 'save', 'evidence', 'need']"
224,224,19.0,0.4862000048160553,"one, father, leave, college, quiet, run, new, scar, meet, ill","['grad', 'student', 'department', 'piss', 'would', 'date', 'leave', 'obscene', 'sickening', 'message', 'voicemail']"
225,225,31.0,0.30889999866485596,"stand, enough, power, anyone, industry, home, whole, back, heal, lucky","['seethe', 'rage', 'yrs', 'small', 'tall', 'strong', 'athlete', 'froze', 'shock', 'could', 'pounded']"
226,226,10.0,0.1437000036239624,"something, word, hurt, issue, teacher, common, do, drunk, close, nice","['efterdyningarna', 'av', 'val', 'anda', 'myten', 'den', 'fula', 'gubben', 'gang', 'alla', 'avlivad', 'hoppas', 'det']"
227,227,8.0,0.2906000018119812,"pic, far, end, could, step, find, yet, good, like, accuse","['year', 'old', 'stepfather', 'draw', 'leg', 'spread', 'rub', 'still', 'smell', 'booze', 'always', 'think', 'fault']"
228,228,27.0,0.23600000143051147,"sorry, be, bring, sister, tour, female, ass, hug, person, truly","['think', 'bring', 'harvey_weinstein', 'because', 'get', 'trump', 'trump', 'do', 'worse']"
229,229,2.0,0.5795000195503235,"heart, break, reach, heartbreak, open, away, put, decade, wish, nearly","['know', 'mean', 'right', 'mean', 'victim', 'assault', 'donald_trump']"
230,230,2.0,0.4666999876499176,"heart, break, reach, heartbreak, open, away, put, decade, wish, nearly","['go', 'away']"
231,231,2.0,0.34380000829696655,"heart, break, reach, heartbreak, open, away, put, decade, wish, nearly","['woman', 'know', 'donald_trump', 'harvey_weinstein']"
232,232,15.0,0.18529999256134033,"world, go, truth, wait, allow, courage, date, finally, rape, viral","['thank', 'joe', 'biden', 'silence', 'complicity']"
233,233,9.0,0.4117000102996826,"years_ago, raise, silent, stay, weinstein, create, nothing, remember, guilty, beautiful","['russian', 'medium', 'refuse', 'believe', 'tatiana', 'gutsu', 'say', 'rap']"
234,234,23.0,0.5932999849319458,"daughter, social_media, unfortunately, amazing, ashamed, molest, wife, everyday, gender, feed","['corey', 'feldman', 'identifie', 'man', 'accuse', 'molest']"
235,235,30.0,0.2079000025987625,"strong, today, send, instead, personal, flood, lead, sometimes, story, affect","['comedian', 'call', 'allege', 'rapist', 'sue']"
236,236,7.0,0.3910999894142151,"thank, man, respond, side, trauma, brave, realize, wake, easy, hit",['man']
237,237,28.0,0.31769999861717224,"listen, always, may, ever, afraid, roy_moore, reason, include, stranger, sound","['friend', 'good', 'friend', 'love', 'trust', 'drive', 'home', 'know', 'year', 'rap', 'never', 'report']"
238,238,25.0,0.5508000254631042,"other, exactly, mom, trump, trust, empower, police, black, grow, someone","['feature', 'bisexual', 'woman', 'lesbian', 'pan', 'tran', 'part']"
239,239,26.0,0.1835000067949295,"read, wonder, tweet, must, child, follow, ignore, grateful, protect, stop","['incredible', 'brilliant', 'campaign', 'thank', 'important', 'advocacy']"
240,240,4.0,0.33570000529289246,"alone, believe, support, turn, respect, fault, ppl, party, survivor, shit","['pass', 'script', 'writing', 'gig', 'wldhv', 'adv', 'career', 'yr_old', 'boss', 'date', 'yr_old', 'value']"
241,241,8.0,0.5404999852180481,"pic, far, end, could, step, find, yet, good, like, accuse","['begin', 'anyway', 'know', 'ton', 'woman', 'brigade', 'far', 'worse', 'speak', 'sexual', 'assault']"
242,242,24.0,0.3772999942302704,"mean, hear, everywhere, son, trigger, understand, grab, spread, sexual, dear","['speak', 'sexual', 'assault', 'ban', 'site', 'stop', 'ban', 'woman', 'speak', 'ban', 'man', 'brigade']"
